id,city,district,sub_district,area_sqft,bhk,property_type,furnishing,price_inr,price_per_sqft,source,created_at,updated_at,is_active
1014,Bangalore,JP Nagar,JP Nagar 5th Phase,800,1,Apartment,Unfurnished,5800000,7250,CSV_Import,2025-06-11 21:01:45.498746,2025-06-11 21:01:45.498747,t
1015,Bangalore,JP Nagar,JP Nagar 6th Phase,850,1,Apartment,Semi-Furnished,6800000,8000,CSV_Import,2025-06-11 21:01:45.498748,2025-06-11 21:01:45.498748,t
1016,Bangalore,JP Nagar,JP Nagar 7th Phase,880,1,Apartment,Semi-Furnished,7200000,8181.818181818182,CSV_Import,2025-06-11 21:01:45.498749,2025-06-11 21:01:45.498749,t
1017,Bangalore,JP Nagar,JP Nagar 8th Phase,900,1,Apartment,Fully Furnished,7800000,8666.666666666666,CSV_Import,2025-06-11 21:01:45.49875,2025-06-11 21:01:45.49875,t
1018,Bangalore,HSR Layout,Sector 1,900,1,Apartment,Fully Furnished,8500000,9444.444444444445,CSV_Import,2025-06-11 21:01:45.498751,2025-06-11 21:01:45.498751,t
1019,Bangalore,HSR Layout,Sector 2,850,1,Apartment,Semi-Furnished,7800000,9176.470588235294,CSV_Import,2025-06-11 21:01:45.498752,2025-06-11 21:01:45.498752,t
1020,Bangalore,HSR Layout,Sector 3,880,1,Apartment,Semi-Furnished,7500000,8522.727272727272,CSV_Import,2025-06-11 21:01:45.498753,2025-06-11 21:01:45.498753,t
1021,Bangalore,HSR Layout,Sector 4,920,1,Apartment,Unfurnished,7200000,7826.086956521739,CSV_Import,2025-06-11 21:01:45.498754,2025-06-11 21:01:45.498754,t
1022,Bangalore,HSR Layout,Sector 6,900,1,Apartment,Semi-Furnished,8200000,9111.111111111111,CSV_Import,2025-06-11 21:01:45.498755,2025-06-11 21:01:45.498755,t
1023,Bangalore,HSR Layout,Sector 7,950,1,Apartment,Fully Furnished,9200000,9684.21052631579,CSV_Import,2025-06-11 21:01:45.498756,2025-06-11 21:01:45.498756,t
1024,Bangalore,BTM Layout,BTM 1st Stage,750,1,Apartment,Semi-Furnished,5800000,7733.333333333333,CSV_Import,2025-06-11 21:01:45.498757,2025-06-11 21:01:45.498757,t
1025,Bangalore,BTM Layout,BTM 2nd Stage,700,1,Apartment,Unfurnished,5200000,7428.571428571428,CSV_Import,2025-06-11 21:01:45.498758,2025-06-11 21:01:45.498758,t
1026,Bangalore,BTM Layout,Silk Board,780,1,Apartment,Semi-Furnished,6200000,7948.717948717948,CSV_Import,2025-06-11 21:01:45.498759,2025-06-11 21:01:45.498759,t
1027,Bangalore,Jayanagar,Jayanagar 1st Block,800,1,Apartment,Semi-Furnished,7800000,9750,CSV_Import,2025-06-11 21:01:45.498759,2025-06-11 21:01:45.49876,t
1028,Bangalore,Jayanagar,Jayanagar 2nd Block,780,1,Apartment,Unfurnished,7200000,9230.76923076923,CSV_Import,2025-06-11 21:01:45.49876,2025-06-11 21:01:45.498761,t
1029,Bangalore,Jayanagar,Jayanagar 3rd Block,750,1,Apartment,Semi-Furnished,6800000,9066.666666666666,CSV_Import,2025-06-11 21:01:45.498761,2025-06-11 21:01:45.498762,t
1030,Bangalore,Jayanagar,Jayanagar 4th Block,820,1,Apartment,Fully Furnished,8500000,10365.853658536585,CSV_Import,2025-06-11 21:01:45.498763,2025-06-11 21:01:45.498763,t
1031,Bangalore,Jayanagar,Jayanagar 5th Block,800,1,Apartment,Semi-Furnished,8200000,10250,CSV_Import,2025-06-11 21:01:45.498764,2025-06-11 21:01:45.498764,t
1032,Bangalore,Jayanagar,Jayanagar 9th Block,850,1,Apartment,Semi-Furnished,8800000,10352.941176470587,CSV_Import,2025-06-11 21:01:45.498765,2025-06-11 21:01:45.498765,t
1033,Bangalore,Bellandur,Bellandur Main Road,950,1,Apartment,Semi-Furnished,7800000,8210.526315789473,CSV_Import,2025-06-11 21:01:45.498766,2025-06-11 21:01:45.498766,t
1034,Bangalore,Bellandur,Sarjapur Road,900,1,Apartment,Unfurnished,7200000,8000,CSV_Import,2025-06-11 21:01:45.498767,2025-06-11 21:01:45.498767,t
1035,Bangalore,Bellandur,Kadubeesanahalli,850,1,Apartment,Semi-Furnished,6800000,8000,CSV_Import,2025-06-11 21:01:45.498768,2025-06-11 21:01:45.498768,t
1036,Bangalore,Sarjapur Road,Carmelaram,850,1,Apartment,Semi-Furnished,6200000,7294.117647058823,CSV_Import,2025-06-11 21:01:45.498769,2025-06-11 21:01:45.498769,t
1037,Bangalore,Sarjapur Road,Dommasandra,800,1,Apartment,Unfurnished,5800000,7250,CSV_Import,2025-06-11 21:01:45.49877,2025-06-11 21:01:45.49877,t
1038,Bangalore,Sarjapur Road,Harlur,900,1,Apartment,Semi-Furnished,6800000,7555.555555555556,CSV_Import,2025-06-11 21:01:45.498771,2025-06-11 21:01:45.498771,t
1039,Bangalore,Sarjapur Road,Wipro Circle,950,1,Apartment,Fully Furnished,7500000,7894.736842105263,CSV_Import,2025-06-11 21:01:45.498771,2025-06-11 21:01:45.498772,t
1040,Bangalore,Hebbal,Hebbal Main Road,800,1,Apartment,Semi-Furnished,6200000,7750,CSV_Import,2025-06-11 21:01:45.498772,2025-06-11 21:01:45.498773,t
1041,Bangalore,Hebbal,Sahakarnagar,780,1,Apartment,Unfurnished,5800000,7435.897435897436,CSV_Import,2025-06-11 21:01:45.498773,2025-06-11 21:01:45.498774,t
1042,Bangalore,Hebbal,RT Nagar,750,1,Apartment,Semi-Furnished,5500000,7333.333333333333,CSV_Import,2025-06-11 21:01:45.498774,2025-06-11 21:01:45.498774,t
1043,Bangalore,Yelahanka,Yelahanka New Town,900,1,Apartment,Semi-Furnished,5500000,6111.111111111111,CSV_Import,2025-06-11 21:01:45.498775,2025-06-11 21:01:45.498775,t
1044,Bangalore,Yelahanka,Kogilu,850,1,Apartment,Unfurnished,5200000,6117.64705882353,CSV_Import,2025-06-11 21:01:45.498776,2025-06-11 21:01:45.498776,t
1045,Bangalore,Yelahanka,Attur,800,1,Apartment,Semi-Furnished,4800000,6000,CSV_Import,2025-06-11 21:01:45.498777,2025-06-11 21:01:45.498777,t
1046,Bangalore,Rajajinagar,Rajajinagar 1st Block,750,1,Apartment,Semi-Furnished,6200000,8266.666666666666,CSV_Import,2025-06-11 21:01:45.498778,2025-06-11 21:01:45.498778,t
1047,Bangalore,Rajajinagar,Rajajinagar 2nd Block,700,1,Apartment,Unfurnished,5500000,7857.142857142857,CSV_Import,2025-06-11 21:01:45.498779,2025-06-11 21:01:45.498779,t
1048,Bangalore,Rajajinagar,Rajajinagar 3rd Block,800,1,Apartment,Semi-Furnished,6800000,8500,CSV_Import,2025-06-11 21:01:45.49878,2025-06-11 21:01:45.49878,t
1049,Bangalore,Malleshwaram,Malleshwaram Circle,750,1,Apartment,Semi-Furnished,7200000,9600,CSV_Import,2025-06-11 21:01:45.498781,2025-06-11 21:01:45.498781,t
1050,Bangalore,Malleshwaram,15th Cross,720,1,Apartment,Unfurnished,6500000,9027.777777777777,CSV_Import,2025-06-11 21:01:45.498782,2025-06-11 21:01:45.498782,t
1051,Bangalore,Malleshwaram,18th Cross,780,1,Apartment,Semi-Furnished,7800000,10000,CSV_Import,2025-06-11 21:01:45.498783,2025-06-11 21:01:45.498783,t
1052,Bangalore,Basavanagudi,Basavanagudi Main Road,750,1,Apartment,Semi-Furnished,6500000,8666.666666666666,CSV_Import,2025-06-11 21:01:45.498784,2025-06-11 21:01:45.498785,t
1053,Bangalore,Basavanagudi,Bull Temple Road,700,1,Apartment,Unfurnished,5800000,8285.714285714286,CSV_Import,2025-06-11 21:01:45.498785,2025-06-11 21:01:45.498786,t
1054,Bangalore,Basavanagudi,Gandhi Bazaar,680,1,Apartment,Semi-Furnished,5500000,8088.235294117647,CSV_Import,2025-06-11 21:01:45.498786,2025-06-11 21:01:45.498787,t
1055,Bangalore,Koramangala,Koramangala 1st Block,1600,3,Apartment,Semi-Furnished,19500000,12187.5,CSV_Import,2025-06-11 21:01:45.498788,2025-06-11 21:01:45.498788,t
1056,Bangalore,Koramangala,Koramangala 2nd Block,1550,3,Apartment,Fully Furnished,18200000,11741.935483870968,CSV_Import,2025-06-11 21:01:45.498789,2025-06-11 21:01:45.498789,t
1057,Bangalore,Koramangala,Koramangala 3rd Block,1500,3,Apartment,Unfurnished,16500000,11000,CSV_Import,2025-06-11 21:01:45.49879,2025-06-11 21:01:45.49879,t
1058,Bangalore,Koramangala,Koramangala 4th Block,1650,3,Apartment,Semi-Furnished,20500000,12424.242424242424,CSV_Import,2025-06-11 21:01:45.498791,2025-06-11 21:01:45.498791,t
1059,Bangalore,Koramangala,Koramangala 5th Block,1600,3,Apartment,Semi-Furnished,19800000,12375,CSV_Import,2025-06-11 21:01:45.498792,2025-06-11 21:01:45.498792,t
1060,Bangalore,Koramangala,Koramangala 6th Block,1580,3,Apartment,Unfurnished,17800000,11265.822784810127,CSV_Import,2025-06-11 21:01:45.498793,2025-06-11 21:01:45.498793,t
1061,Bangalore,Koramangala,Koramangala 7th Block,1620,3,Apartment,Fully Furnished,21200000,13086.41975308642,CSV_Import,2025-06-11 21:01:45.498794,2025-06-11 21:01:45.498794,t
1062,Bangalore,Koramangala,Koramangala 8th Block,1550,3,Apartment,Semi-Furnished,18800000,12129.032258064517,CSV_Import,2025-06-11 21:01:45.498794,2025-06-11 21:01:45.498795,t
1063,Bangalore,Whitefield,Brookefield,1700,4,Apartment,Fully Furnished,16500000,9705.882352941177,CSV_Import,2025-06-11 21:01:45.498795,2025-06-11 21:01:45.498796,t
1064,Bangalore,Whitefield,ITPL Main Road,1650,4,Apartment,Semi-Furnished,15200000,9212.121212121212,CSV_Import,2025-06-11 21:01:45.498796,2025-06-11 21:01:45.498796,t
1065,Bangalore,Whitefield,Varthur Road,1600,4,Apartment,Unfurnished,14200000,8875,CSV_Import,2025-06-11 21:01:45.498797,2025-06-11 21:01:45.498797,t
1066,Bangalore,Whitefield,Whitefield Main Road,1750,4,Apartment,Semi-Furnished,17200000,9828.57142857143,CSV_Import,2025-06-11 21:01:45.498798,2025-06-11 21:01:45.498798,t
1067,Bangalore,Whitefield,Kadugodi,1680,4,Apartment,Semi-Furnished,16200000,9642.857142857143,CSV_Import,2025-06-11 21:01:45.498799,2025-06-11 21:01:45.498799,t
1068,Bangalore,Whitefield,Marathahalli,1720,4,Apartment,Fully Furnished,17800000,10348.837209302326,CSV_Import,2025-06-11 21:01:45.4988,2025-06-11 21:01:45.4988,t
1069,Bangalore,Electronic City,Phase 1,1800,4,Apartment,Semi-Furnished,14500000,8055.555555555556,CSV_Import,2025-06-11 21:01:45.498801,2025-06-11 21:01:45.498801,t
1070,Bangalore,Electronic City,Phase 2,1750,4,Apartment,Unfurnished,13200000,7542.857142857143,CSV_Import,2025-06-11 21:01:45.498802,2025-06-11 21:01:45.498802,t
1071,Bangalore,Electronic City,Bommasandra,1700,4,Apartment,Semi-Furnished,12500000,7352.941176470588,CSV_Import,2025-06-11 21:01:45.498803,2025-06-11 21:01:45.498804,t
1072,Bangalore,Electronic City,Chandapura,1650,4,Apartment,Unfurnished,11500000,6969.69696969697,CSV_Import,2025-06-11 21:01:45.498804,2025-06-11 21:01:45.498804,t
1073,Bangalore,Electronic City,Anekal,1600,4,Apartment,Semi-Furnished,10800000,6750,CSV_Import,2025-06-11 21:01:45.498805,2025-06-11 21:01:45.498805,t
1074,Bangalore,Bannerghatta Road,Arekere,1650,4,Apartment,Semi-Furnished,14200000,8606.060606060606,CSV_Import,2025-06-11 21:01:45.498806,2025-06-11 21:01:45.498806,t
1075,Bangalore,Bannerghatta Road,Hulimavu,1600,4,Apartment,Unfurnished,13200000,8250,CSV_Import,2025-06-11 21:01:45.498807,2025-06-11 21:01:45.498807,t
1076,Bangalore,Bannerghatta Road,Gottigere,1580,3,Apartment,Semi-Furnished,12200000,7721.518987341772,CSV_Import,2025-06-11 21:01:45.498808,2025-06-11 21:01:45.498808,t
1077,Bangalore,Bannerghatta Road,JP Nagar 9th Phase,1750,4,Apartment,Fully Furnished,16500000,9428.57142857143,CSV_Import,2025-06-11 21:01:45.498809,2025-06-11 21:01:45.498809,t
1078,Bangalore,Bannerghatta Road,Bilekahalli,1680,4,Apartment,Semi-Furnished,15200000,9047.619047619048,CSV_Import,2025-06-11 21:01:45.49881,2025-06-11 21:01:45.49881,t
1079,Bangalore,Indiranagar,Indiranagar 100 Feet Road,1550,3,Apartment,Fully Furnished,23500000,15161.290322580646,CSV_Import,2025-06-11 21:01:45.498811,2025-06-11 21:01:45.498811,t
1080,Bangalore,Indiranagar,Indiranagar 12th Main,1500,3,Apartment,Semi-Furnished,21500000,14333.333333333334,CSV_Import,2025-06-11 21:01:45.498812,2025-06-11 21:01:45.498812,t
1081,Bangalore,Indiranagar,Double Road,1600,3,Apartment,Fully Furnished,25500000,15937.5,CSV_Import,2025-06-11 21:01:45.498813,2025-06-11 21:01:45.498814,t
1082,Bangalore,Indiranagar,CMH Road,1520,3,Apartment,Semi-Furnished,22800000,15000,CSV_Import,2025-06-11 21:01:45.498814,2025-06-11 21:01:45.498814,t
1083,Bangalore,JP Nagar,JP Nagar 1st Phase,1600,3,Apartment,Semi-Furnished,15500000,9687.5,CSV_Import,2025-06-11 21:01:45.498815,2025-06-11 21:01:45.498816,t
1084,Bangalore,JP Nagar,JP Nagar 2nd Phase,1580,3,Apartment,Unfurnished,14200000,8987.341772151898,CSV_Import,2025-06-11 21:01:45.498816,2025-06-11 21:01:45.498817,t
1085,Bangalore,JP Nagar,JP Nagar 3rd Phase,1550,3,Apartment,Semi-Furnished,13800000,8903.225806451614,CSV_Import,2025-06-11 21:01:45.498817,2025-06-11 21:01:45.498818,t
1086,Bangalore,JP Nagar,JP Nagar 4th Phase,1620,3,Apartment,Semi-Furnished,15200000,9382.716049382716,CSV_Import,2025-06-11 21:01:45.498818,2025-06-11 21:01:45.498819,t
1087,Bangalore,JP Nagar,JP Nagar 5th Phase,1600,3,Apartment,Unfurnished,14500000,9062.5,CSV_Import,2025-06-11 21:01:45.498819,2025-06-11 21:01:45.49882,t
1088,Bangalore,JP Nagar,JP Nagar 6th Phase,1650,4,Apartment,Semi-Furnished,17200000,10424.242424242424,CSV_Import,2025-06-11 21:01:45.49882,2025-06-11 21:01:45.498821,t
1089,Bangalore,JP Nagar,JP Nagar 7th Phase,1680,4,Apartment,Semi-Furnished,18200000,10833.333333333334,CSV_Import,2025-06-11 21:01:45.498822,2025-06-11 21:01:45.498822,t
1090,Bangalore,JP Nagar,JP Nagar 8th Phase,1700,4,Apartment,Fully Furnished,19500000,11470.588235294117,CSV_Import,2025-06-11 21:01:45.498823,2025-06-11 21:01:45.498823,t
1091,Bangalore,HSR Layout,Sector 1,1750,4,Apartment,Fully Furnished,21500000,12285.714285714286,CSV_Import,2025-06-11 21:01:45.498824,2025-06-11 21:01:45.498824,t
1092,Bangalore,HSR Layout,Sector 2,1700,4,Apartment,Semi-Furnished,19800000,11647.058823529413,CSV_Import,2025-06-11 21:01:45.498825,2025-06-11 21:01:45.498825,t
1093,Bangalore,HSR Layout,Sector 3,1680,4,Apartment,Semi-Furnished,18800000,11190.47619047619,CSV_Import,2025-06-11 21:01:45.498826,2025-06-11 21:01:45.498826,t
1094,Bangalore,HSR Layout,Sector 4,1720,4,Apartment,Unfurnished,18200000,10581.39534883721,CSV_Import,2025-06-11 21:01:45.498827,2025-06-11 21:01:45.498827,t
1095,Bangalore,HSR Layout,Sector 6,1750,4,Apartment,Semi-Furnished,20500000,11714.285714285714,CSV_Import,2025-06-11 21:01:45.498828,2025-06-11 21:01:45.498828,t
1096,Bangalore,HSR Layout,Sector 7,1780,4,Apartment,Fully Furnished,22500000,12640.449438202248,CSV_Import,2025-06-11 21:01:45.498829,2025-06-11 21:01:45.498829,t
1097,Bangalore,BTM Layout,BTM 1st Stage,1500,3,Apartment,Semi-Furnished,14200000,9466.666666666666,CSV_Import,2025-06-11 21:01:45.49883,2025-06-11 21:01:45.49883,t
1098,Bangalore,BTM Layout,BTM 2nd Stage,1450,3,Apartment,Unfurnished,12800000,8827.586206896553,CSV_Import,2025-06-11 21:01:45.498831,2025-06-11 21:01:45.498831,t
1099,Bangalore,BTM Layout,Silk Board,1520,3,Apartment,Semi-Furnished,14800000,9736.842105263158,CSV_Import,2025-06-11 21:01:45.498832,2025-06-11 21:01:45.498832,t
1100,Bangalore,Jayanagar,Jayanagar 1st Block,1600,3,Apartment,Semi-Furnished,18500000,11562.5,CSV_Import,2025-06-11 21:01:45.498833,2025-06-11 21:01:45.498833,t
1101,Bangalore,Jayanagar,Jayanagar 2nd Block,1580,3,Apartment,Unfurnished,17200000,10886.075949367088,CSV_Import,2025-06-11 21:01:45.498834,2025-06-11 21:01:45.498834,t
1102,Bangalore,Jayanagar,Jayanagar 3rd Block,1550,3,Apartment,Semi-Furnished,16500000,10645.161290322581,CSV_Import,2025-06-11 21:01:45.498835,2025-06-11 21:01:45.498835,t
1103,Bangalore,Jayanagar,Jayanagar 4th Block,1620,3,Apartment,Fully Furnished,19500000,12037.037037037036,CSV_Import,2025-06-11 21:01:45.498836,2025-06-11 21:01:45.498836,t
1104,Bangalore,Jayanagar,Jayanagar 5th Block,1600,3,Apartment,Semi-Furnished,18800000,11750,CSV_Import,2025-06-11 21:01:45.498837,2025-06-11 21:01:45.498837,t
1105,Bangalore,Jayanagar,Jayanagar 9th Block,1650,4,Apartment,Semi-Furnished,20500000,12424.242424242424,CSV_Import,2025-06-11 21:01:45.498838,2025-06-11 21:01:45.498838,t
1106,Bangalore,Bellandur,Bellandur Main Road,1800,4,Apartment,Semi-Furnished,19500000,10833.333333333334,CSV_Import,2025-06-11 21:01:45.498839,2025-06-11 21:01:45.498839,t
1107,Bangalore,Bellandur,Sarjapur Road,1750,4,Apartment,Unfurnished,18200000,10400,CSV_Import,2025-06-11 21:01:45.49884,2025-06-11 21:01:45.49884,t
1108,Bangalore,Bellandur,Kadubeesanahalli,1700,4,Apartment,Semi-Furnished,17200000,10117.64705882353,CSV_Import,2025-06-11 21:01:45.498841,2025-06-11 21:01:45.498841,t
1109,Bangalore,Sarjapur Road,Carmelaram,1650,4,Apartment,Semi-Furnished,16200000,9818.181818181818,CSV_Import,2025-06-11 21:01:45.498842,2025-06-11 21:01:45.498842,t
1110,Bangalore,Sarjapur Road,Dommasandra,1600,4,Apartment,Unfurnished,14800000,9250,CSV_Import,2025-06-11 21:01:45.498843,2025-06-11 21:01:45.498844,t
1111,Bangalore,Sarjapur Road,Harlur,1700,4,Apartment,Semi-Furnished,17200000,10117.64705882353,CSV_Import,2025-06-11 21:01:45.498844,2025-06-11 21:01:45.498845,t
1112,Bangalore,Sarjapur Road,Wipro Circle,1750,4,Apartment,Fully Furnished,18800000,10742.857142857143,CSV_Import,2025-06-11 21:01:45.498845,2025-06-11 21:01:45.498846,t
1113,Bangalore,Hebbal,Hebbal Main Road,1600,3,Apartment,Semi-Furnished,15500000,9687.5,CSV_Import,2025-06-11 21:01:45.498846,2025-06-11 21:01:45.498847,t
1114,Bangalore,Hebbal,Sahakarnagar,1580,3,Apartment,Unfurnished,14500000,9177.215189873417,CSV_Import,2025-06-11 21:01:45.498847,2025-06-11 21:01:45.498848,t
1115,Bangalore,Hebbal,RT Nagar,1550,3,Apartment,Semi-Furnished,13800000,8903.225806451614,CSV_Import,2025-06-11 21:01:45.498848,2025-06-11 21:01:45.498849,t
1116,Bangalore,Yelahanka,Yelahanka New Town,1700,4,Apartment,Semi-Furnished,14200000,8352.941176470587,CSV_Import,2025-06-11 21:01:45.498849,2025-06-11 21:01:45.498849,t
1117,Bangalore,Yelahanka,Kogilu,1650,4,Apartment,Unfurnished,12800000,7757.575757575758,CSV_Import,2025-06-11 21:01:45.49885,2025-06-11 21:01:45.49885,t
1118,Bangalore,Yelahanka,Attur,1600,4,Apartment,Semi-Furnished,12200000,7625,CSV_Import,2025-06-11 21:01:45.498851,2025-06-11 21:01:45.498851,t
1119,Bangalore,Rajajinagar,Rajajinagar 1st Block,1550,3,Apartment,Semi-Furnished,15200000,9806.451612903225,CSV_Import,2025-06-11 21:01:45.498852,2025-06-11 21:01:45.498852,t
1120,Bangalore,Rajajinagar,Rajajinagar 2nd Block,1500,3,Apartment,Unfurnished,13800000,9200,CSV_Import,2025-06-11 21:01:45.498853,2025-06-11 21:01:45.498853,t
1121,Bangalore,Rajajinagar,Rajajinagar 3rd Block,1600,3,Apartment,Semi-Furnished,16200000,10125,CSV_Import,2025-06-11 21:01:45.498854,2025-06-11 21:01:45.498854,t
1122,Bangalore,Malleshwaram,Malleshwaram Circle,1500,3,Apartment,Semi-Furnished,17200000,11466.666666666666,CSV_Import,2025-06-11 21:01:45.498855,2025-06-11 21:01:45.498855,t
1123,Bangalore,Malleshwaram,15th Cross,1480,3,Apartment,Unfurnished,15800000,10675.675675675675,CSV_Import,2025-06-11 21:01:45.498856,2025-06-11 21:01:45.498856,t
1124,Bangalore,Malleshwaram,18th Cross,1520,3,Apartment,Semi-Furnished,18200000,11973.684210526315,CSV_Import,2025-06-11 21:01:45.498857,2025-06-11 21:01:45.498857,t
1125,Bangalore,Basavanagudi,Basavanagudi Main Road,1550,3,Apartment,Semi-Furnished,16200000,10451.612903225807,CSV_Import,2025-06-11 21:01:45.498858,2025-06-11 21:01:45.498858,t
1126,Bangalore,Basavanagudi,Bull Temple Road,1500,3,Apartment,Unfurnished,14800000,9866.666666666666,CSV_Import,2025-06-11 21:01:45.498859,2025-06-11 21:01:45.498859,t
1127,Bangalore,Basavanagudi,Gandhi Bazaar,1480,3,Apartment,Semi-Furnished,14200000,9594.594594594595,CSV_Import,2025-06-11 21:01:45.49886,2025-06-11 21:01:45.49886,t
1128,Bangalore,Koramangala,Koramangala 1st Block,2200,5,Apartment,Semi-Furnished,32500000,14772.727272727272,CSV_Import,2025-06-11 21:01:45.498861,2025-06-11 21:01:45.498861,t
1129,Bangalore,Koramangala,Koramangala 2nd Block,2150,5,Apartment,Fully Furnished,29500000,13720.93023255814,CSV_Import,2025-06-11 21:01:45.498862,2025-06-11 21:01:45.498862,t
1130,Bangalore,Koramangala,Koramangala 3rd Block,2100,5,Apartment,Unfurnished,26500000,12619.047619047618,CSV_Import,2025-06-11 21:01:45.498863,2025-06-11 21:01:45.498864,t
1131,Bangalore,Koramangala,Koramangala 4th Block,2250,5,Apartment,Semi-Furnished,34500000,15333.333333333334,CSV_Import,2025-06-11 21:01:45.498864,2025-06-11 21:01:45.498865,t
1132,Bangalore,Koramangala,Koramangala 5th Block,2200,5,Apartment,Semi-Furnished,32800000,14909.09090909091,CSV_Import,2025-06-11 21:01:45.498865,2025-06-11 21:01:45.498866,t
1133,Bangalore,Koramangala,Koramangala 6th Block,2180,5,Apartment,Unfurnished,29800000,13669.724770642202,CSV_Import,2025-06-11 21:01:45.498867,2025-06-11 21:01:45.498867,t
1134,Bangalore,Koramangala,Koramangala 7th Block,2220,5,Apartment,Fully Furnished,35500000,15990.990990990991,CSV_Import,2025-06-11 21:01:45.498868,2025-06-11 21:01:45.498868,t
1135,Bangalore,Koramangala,Koramangala 8th Block,2150,5,Apartment,Semi-Furnished,31500000,14651.162790697674,CSV_Import,2025-06-11 21:01:45.498869,2025-06-11 21:01:45.498869,t
1136,Bangalore,Whitefield,Brookefield,2400,5,Apartment,Fully Furnished,28500000,11875,CSV_Import,2025-06-11 21:01:45.49887,2025-06-11 21:01:45.49887,t
1137,Bangalore,Whitefield,ITPL Main Road,2350,5,Apartment,Semi-Furnished,26200000,11148.936170212766,CSV_Import,2025-06-11 21:01:45.498871,2025-06-11 21:01:45.498871,t
1138,Bangalore,Whitefield,Varthur Road,2300,5,Apartment,Unfurnished,24500000,10652.173913043478,CSV_Import,2025-06-11 21:01:45.498872,2025-06-11 21:01:45.498872,t
1139,Bangalore,Whitefield,Whitefield Main Road,2450,5,Apartment,Semi-Furnished,29500000,12040.816326530612,CSV_Import,2025-06-11 21:01:45.498873,2025-06-11 21:01:45.498873,t
1140,Bangalore,Whitefield,Kadugodi,2380,5,Apartment,Semi-Furnished,27800000,11680.672268907563,CSV_Import,2025-06-11 21:01:45.498874,2025-06-11 21:01:45.498874,t
1141,Bangalore,Whitefield,Marathahalli,2420,5,Apartment,Fully Furnished,30500000,12603.305785123966,CSV_Import,2025-06-11 21:01:45.498875,2025-06-11 21:01:45.498875,t
1142,Bangalore,Electronic City,Phase 1,2500,5,Apartment,Semi-Furnished,25500000,10200,CSV_Import,2025-06-11 21:01:45.498876,2025-06-11 21:01:45.498876,t
1143,Bangalore,Electronic City,Phase 2,2450,5,Apartment,Unfurnished,23200000,9469.387755102041,CSV_Import,2025-06-11 21:01:45.498877,2025-06-11 21:01:45.498877,t
1144,Bangalore,Electronic City,Bommasandra,2400,5,Apartment,Semi-Furnished,22200000,9250,CSV_Import,2025-06-11 21:01:45.498878,2025-06-11 21:01:45.498878,t
1145,Bangalore,Electronic City,Chandapura,2350,5,Apartment,Unfurnished,20500000,8723.404255319148,CSV_Import,2025-06-11 21:01:45.498879,2025-06-11 21:01:45.498879,t
1146,Bangalore,Electronic City,Anekal,2300,5,Apartment,Semi-Furnished,19500000,8478.260869565218,CSV_Import,2025-06-11 21:01:45.49888,2025-06-11 21:01:45.49888,t
1147,Bangalore,Bannerghatta Road,Arekere,2350,5,Apartment,Semi-Furnished,24500000,10425.531914893618,CSV_Import,2025-06-11 21:01:45.498881,2025-06-11 21:01:45.498882,t
1148,Bangalore,Bannerghatta Road,Hulimavu,2300,5,Apartment,Unfurnished,22500000,9782.608695652174,CSV_Import,2025-06-11 21:01:45.498882,2025-06-11 21:01:45.498883,t
1149,Bangalore,Bannerghatta Road,Gottigere,2280,5,Apartment,Semi-Furnished,21200000,9298.245614035088,CSV_Import,2025-06-11 21:01:45.498883,2025-06-11 21:01:45.498884,t
1150,Bangalore,Bannerghatta Road,JP Nagar 9th Phase,2450,5,Apartment,Fully Furnished,28500000,11632.65306122449,CSV_Import,2025-06-11 21:01:45.498884,2025-06-11 21:01:45.498885,t
1151,Bangalore,Bannerghatta Road,Bilekahalli,2380,5,Apartment,Semi-Furnished,26200000,11008.403361344537,CSV_Import,2025-06-11 21:01:45.498885,2025-06-11 21:01:45.498886,t
1152,Bangalore,Indiranagar,Indiranagar 100 Feet Road,2150,5,Apartment,Fully Furnished,42500000,19767.441860465115,CSV_Import,2025-06-11 21:01:45.498887,2025-06-11 21:01:45.498887,t
1153,Bangalore,Indiranagar,Indiranagar 12th Main,2100,5,Apartment,Semi-Furnished,38500000,18333.333333333332,CSV_Import,2025-06-11 21:01:45.498888,2025-06-11 21:01:45.498888,t
1154,Bangalore,Indiranagar,Double Road,2200,5,Apartment,Fully Furnished,45500000,20681.81818181818,CSV_Import,2025-06-11 21:01:45.498889,2025-06-11 21:01:45.49889,t
1155,Bangalore,Indiranagar,CMH Road,2120,5,Apartment,Semi-Furnished,40500000,19103.77358490566,CSV_Import,2025-06-11 21:01:45.49889,2025-06-11 21:01:45.498891,t
1156,Bangalore,JP Nagar,JP Nagar 1st Phase,2300,5,Apartment,Semi-Furnished,26500000,11521.739130434782,CSV_Import,2025-06-11 21:01:45.498891,2025-06-11 21:01:45.498892,t
1157,Bangalore,JP Nagar,JP Nagar 2nd Phase,2280,5,Apartment,Unfurnished,24200000,10614.035087719298,CSV_Import,2025-06-11 21:01:45.498892,2025-06-11 21:01:45.498893,t
1158,Bangalore,JP Nagar,JP Nagar 3rd Phase,2250,5,Apartment,Semi-Furnished,23500000,10444.444444444445,CSV_Import,2025-06-11 21:01:45.498893,2025-06-11 21:01:45.498894,t
1159,Bangalore,JP Nagar,JP Nagar 4th Phase,2320,5,Apartment,Semi-Furnished,26800000,11551.724137931034,CSV_Import,2025-06-11 21:01:45.498894,2025-06-11 21:01:45.498895,t
